T,D,Y_AR,Y_CO,Y_CO2,Y_H,Y_H2,Y_H2O,Y_H2O2,Y_HBR,Y_HCL,Y_HNO3,Y_HO2,Y_HO2NO2,Y_HONO,Y_HSO3,Y_N2,Y_N2O5,Y_NA,Y_NO,Y_NO2,Y_NO3,Y_O,Y_O1D,Y_O2,Y_O3,Y_OH,Y_SA,Y_SO2,Y_SO3,t,mass,volume
298,1.17493226,0,3.2813604e-06,4.2276197e-08,0,0,0.0255905498,1.73172768e-08,0,0,-5.93906391e-37,7.13634509e-17,-1.57837108e-44,-8.40042187e-40,0,0.772633822,-3.11040858e-79,-7.26631383e-39,-1.30047142e-38,-1.07044731e-36,-7.62271339e-39,3.29311946e-15,1.2901737e-20,0.201770616,1.67121961e-06,1.80016386e-13,0,0,0,35621.2042,11749.3225,9999.99997
298,1.17493226,0,3.28106701e-06,4.27371644e-08,0,0,0.0255905498,1.75008667e-08,0,0,-6.01964113e-37,7.15578066e-17,-1.57395055e-44,-8.40686861e-40,0,0.772633822,-3.0465613e-79,-7.45233296e-39,-1.29526978e-38,-1.06454398e-36,-7.57379479e-39,3.29617958e-15,1.2969317e-20,0.201770616,1.67089693e-06,1.8096088e-13,0,0,0,35673.0546,11749.3225,9999.99997
298,1.17493226,0,3.28077212e-06,4.32004972e-08,0,0,0.0255905498,1.76852915e-08,0,0,-6.10015804e-37,7.17509215e-17,-1.56945983e-44,-8.41249411e-40,0,0.772633822,-2.82805921e-79,-7.64085795e-39,-1.29003752e-38,-1.05864366e-36,-7.52502569e-39,3.29920847e-15,1.30365994e-20,0.201770616,1.67057259e-06,1.81901202e-13,0,0,0,35724.905,11749.3225,9999.99997
298,1.17493226,0,3.28047573e-06,4.36661841e-08,0,0,0.0255905498,1.78705451e-08,0,0,-6.18060819e-37,7.19427935e-17,-1.56490004e-44,-8.41731226e-40,0,0.772633822,-2.68773849e-79,-7.83188681e-39,-1.28477549e-38,-1.05274682e-36,-7.47640796e-39,3.3022062e-15,1.31035798e-20,0.201770616,1.67024658e-06,1.82837291e-13,0,0,0,35776.7554,11749.3225,9999.99997
298,1.17493226,0,3.28017785e-06,4.41342134e-08,0,0,0.0255905498,1.80566213e-08,0,0,-6.26098516e-37,7.21334203e-17,-1.56027231e-44,-8.42133618e-40,0,0.772633822,-2.6057954e-79,-8.02541738e-39,-1.27948453e-38,-1.04685389e-36,-7.42794342e-39,3.30517282e-15,1.31702539e-20,0.201770616,1.66991892e-06,1.83769087e-13,0,0,0,35828.6057,11749.3225,9999.99997
298,1.17493226,0,3.27987848e-06,4.46045735e-08,0,0,0.0255905498,1.8243514e-08,0,0,-6.34128261e-37,7.23228e-17,-1.55557777e-44,-8.42457836e-40,0,0.772633822,-2.53077844e-79,-8.22144727e-39,-1.27416546e-38,-1.04096534e-36,-7.37963392e-39,3.3081084e-15,1.32366173e-20,0.201770616,1.66958961e-06,1.84696532e-13,0,0,0,35880.4561,11749.3225,9999.99997
298,1.17493226,0,3.27957764e-06,4.50772526e-08,0,0,0.0255905498,1.8431217e-08,0,0,-6.42149422e-37,7.25109305e-17,-1.55081755e-44,-8.42705071e-40,0,0.772633822,-2.45326622e-79,-8.41997391e-39,-1.26881913e-38,-1.03508161e-36,-7.33148124e-39,3.31101299e-15,1.33026659e-20,0.201770616,1.66925865e-06,1.85619566e-13,0,0,0,35932.3065,11749.3225,9999.99997
298,1.17493226,0,3.27927533e-06,4.55522386e-08,0,0,0.0255905498,1.86197239e-08,0,0,-6.50161373e-37,7.26978097e-17,-1.54599278e-44,-8.42876457e-40,0,0.772633822,-2.36832556e-79,-8.62099453e-39,-1.26344635e-38,-1.02920314e-36,-7.2834872e-39,3.31388665e-15,1.33683954e-20,0.201770616,1.66892606e-06,1.86538131e-13,0,0,0,35984.1568,11749.3225,9999.99997
298,1.17493226,0,3.27897156e-06,4.60295195e-08,0,0,0.0255905498,1.88090283e-08,0,0,-6.58163495e-37,7.28834356e-17,-1.5411046e-44,-8.42973085e-40,0,0.772633822,-2.28716506e-79,-8.82450618e-39,-1.25804795e-38,-1.02333038e-36,-7.23565355e-39,3.31672944e-15,1.34338015e-20,0.201770616,1.66859185e-06,1.87452169e-13,0,0,0,36036.0072,11749.3225,9999.99997
298,1.17493226,0,3.27866634e-06,4.6509083e-08,0,0,0.0255905498,1.8999124e-08,0,0,-6.66155172e-37,7.30678061e-17,-1.53615415e-44,-8.42995997e-40,0,0.772633822,-2.21874308e-79,-9.0305057e-39,-1.25262474e-38,-1.01746376e-36,-7.18798207e-39,3.31954142e-15,1.34988802e-20,0.201770616,1.66825602e-06,1.88361623e-13,0,0,0,36087.8576,11749.3225,9999.99997
298,1.17493226,0,3.27835967e-06,4.69909166e-08,0,0,0.0255905498,1.91900044e-08,0,0,-6.74135795e-37,7.32509194e-17,-1.53114257e-44,-8.42946199e-40,0,0.772633822,-2.1427367e-79,-9.23898974e-39,-1.24717755e-38,-1.01160372e-36,-7.14047448e-39,3.32232264e-15,1.35636272e-20,0.201770616,1.66791858e-06,1.89266436e-13,0,0,0,36139.7079,11749.3225,9999.99997
298,1.17493226,0,3.27805156e-06,4.74750079e-08,0,0,0.0255905498,1.9381663e-08,0,0,-6.8210476e-37,7.34327735e-17,-1.526071e-44,-8.42824663e-40,0,0.772633822,-2.07232589e-79,-9.44995477e-39,-1.24170719e-38,-1.00575068e-36,-7.0931325e-39,3.32507315e-15,1.36280384e-20,0.201770616,1.66757954e-06,1.90166551e-13,0,0,0,36191.5583,11749.3225,9999.99997
298,1.17493226,0,3.27774203e-06,4.79613441e-08,0,0,0.0255905498,1.95740932e-08,0,0,-6.90061468e-37,7.36133663e-17,-1.52094058e-44,-8.42632326e-40,0,0.772633822,-2.00804924e-79,-9.66339708e-39,-1.23621445e-38,-9.99905061e-37,-7.04595784e-39,3.32779302e-15,1.36921098e-20,0.201770616,1.66723892e-06,1.91061911e-13,0,0,0,36243.4087,11749.3225,9999.99997
298,1.17493226,0,3.27743107e-06,4.84499123e-08,0,0,0.0255905498,1.97672885e-08,0,0,-6.98005327e-37,7.37926961e-17,-1.51575245e-44,-8.423701e-40,0,0.772633822,-1.93660947e-79,-9.87931275e-39,-1.23070015e-38,-9.94067296e-37,-6.99895217e-39,3.33048229e-15,1.37558373e-20,0.201770616,1.6668967e-06,1.91952463e-13,0,0,0,36295.2591,11749.3225,9999.99996
298,1.17493226,0,3.27711871e-06,4.89406996e-08,0,0,0.0255905498,1.99612422e-08,0,0,-7.0593575e-37,7.39707609e-17,-1.51050776e-44,-8.4203887e-40,0,0.772633822,-1.73915832e-79,-1.00976977e-38,-1.22516508e-38,-9.88237796e-37,-6.95211714e-39,3.33314103e-15,1.38192169e-20,0.201770616,1.66655292e-06,1.92838149e-13,0,0,0,36347.1094,11749.3225,9999.99996
298,1.17493226,0,3.27680494e-06,4.94336929e-08,0,0,0.0255905498,2.01559476e-08,0,0,-7.13852156e-37,7.41475587e-17,-1.50520765e-44,-8.41639501e-40,0,0.772633822,-1.67590917e-79,-1.03185477e-38,-1.21961003e-38,-9.82416976e-37,-6.9054544e-39,3.33576929e-15,1.38822445e-20,0.201770616,1.66620757e-06,1.93718916e-13,0,0,0,36398.9598,11749.3225,9999.99996
298,1.17493226,0,3.27648977e-06,4.99288789e-08,0,0,0.0255905498,2.03513979e-08,0,0,-7.21753972e-37,7.43230879e-17,-1.49985326e-44,-8.41172836e-40,0,0.772633822,-1.603823e-79,-1.05418582e-38,-1.21403579e-38,-9.76605243e-37,-6.85896556e-39,3.33836711e-15,1.39449162e-20,0.201770616,1.66586066e-06,1.94594709e-13,0,0,0,36450.8102,11749.3225,9999.99996
298,1.17493226,0,3.27617322e-06,5.04262441e-08,0,0,0.0255905498,2.05475862e-08,0,0,-7.29640628e-37,7.44973466e-17,-1.49444573e-44,-8.40639701e-40,0,0.772633822,-1.55693167e-79,-1.07676246e-38,-1.20844315e-38,-9.70803002e-37,-6.8126522e-39,3.34093456e-15,1.40072281e-20,0.201770616,1.6655122e-06,1.95465474e-13,0,0,0,36502.6605,11749.3225,9999.99996
298,1.17493226,0,3.27585528e-06,5.09257752e-08,0,0,0.0255905498,2.07445059e-08,0,0,-7.37511563e-37,7.46703328e-17,-1.48898621e-44,-8.40040908e-40,0,0.772633822,-1.4894593e-79,-1.09958422e-38,-1.20283289e-38,-9.65010653e-37,-6.7665159e-39,3.34347169e-15,1.40691762e-20,0.201770616,1.66516221e-06,1.96331158e-13,0,0,0,36554.5109,11749.3225,9999.99996
298,1.17493226,0,3.27553598e-06,5.14274584e-08,0,0,0.0255905498,2.09421499e-08,0,0,-7.45366219e-37,7.48420449e-17,-1.48347582e-44,-8.39377254e-40,0,0.772633822,-1.43423139e-79,-1.12265059e-38,-1.19720577e-38,-9.59228591e-37,-6.72055819e-39,3.34597856e-15,1.41307567e-20,0.201770616,1.66481069e-06,1.97191709e-13,0,0,0,36606.3613,11749.3225,9999.99996
298,1.17493226,0,3.27521532e-06,5.19312799e-08,0,0,0.0255905498,2.11405113e-08,0,0,-7.53204049e-37,7.50124811e-17,-1.47791572e-44,-8.38649526e-40,0,0.772633822,-1.36288304e-79,-1.14596106e-38,-1.19156257e-38,-9.53457209e-37,-6.6747806e-39,3.3484552e-15,1.41919657e-20,0.201770616,1.66445765e-06,1.98047074e-13,0,0,0,36658.2116,11749.3225,9999.99996
298,1.17493226,0,3.2748933e-06,5.24372258e-08,0,0,0.0255905498,2.13395832e-08,0,0,-7.61024508e-37,7.51816397e-17,-1.47230703e-44,-8.37858497e-40,0,0.772633822,-1.30658815e-79,-1.1695151e-38,-1.18590404e-38,-9.47696892e-37,-6.62918463e-39,3.35090169e-15,1.42527995e-20,0.201770616,1.6641031e-06,1.988972e-13,0,0,0,36710.062,11749.3225,9999.99996
298,1.17493226,0,3.27456995e-06,5.2945282e-08,0,0,0.0255905498,2.15393585e-08,0,0,-7.68827061e-37,7.53495188e-17,-1.46665089e-44,-8.37004937e-40,0,0.772633822,-1.25034856e-79,-1.19331216e-38,-1.18023095e-38,-9.41948024e-37,-6.58377174e-39,3.35331806e-15,1.43132542e-20,0.201770616,1.66374705e-06,1.99742037e-13,0,0,0,36761.9124,11749.3225,9999.99996
298,1.17493226,0,3.27424525e-06,5.34554344e-08,0,0,0.0255905498,2.17398301e-08,0,0,-7.76611177e-37,7.55161169e-17,-1.46094843e-44,-8.36089602e-40,0,0.772633822,-1.19059152e-79,-1.21735167e-38,-1.17454405e-38,-9.36210981e-37,-6.53854338e-39,3.35570437e-15,1.43733261e-20,0.201770616,1.66338951e-06,2.00581534e-13,0,0,0,36813.7628,11749.3225,9999.99996
298,1.17493226,0,3.27391924e-06,5.39676687e-08,0,0,0.0255905498,2.19409909e-08,0,0,-7.84376333e-37,7.56814321e-17,-1.45520078e-44,-8.35113248e-40,0,0.772633822,-1.11794005e-79,-1.24163305e-38,-1.16884408e-38,-9.30486137e-37,-6.49350097e-39,3.35806068e-15,1.44330115e-20,0.201770616,1.66303049e-06,2.0141564e-13,0,0,0,36865.6131,11749.3225,9999.99996
298,1.17493226,0,3.2735919e-06,5.44819704e-08,0,0,0.0255905498,2.21428338e-08,0,0,-7.92122013e-37,7.5845463e-17,-1.44940907e-44,-8.3407662e-40,0,0.772633822,-1.04175506e-79,-1.26615571e-38,-1.16313178e-38,-9.2477386e-37,-6.44864591e-39,3.36038703e-15,1.44923066e-20,0.201770616,1.66267e-06,2.02244305e-13,0,0,0,36917.4635,11749.3225,9999.99996
298,1.17493226,0,3.27326326e-06,5.49983249e-08,0,0,0.0255905498,2.23453515e-08,0,0,-7.99847706e-37,7.60082077e-17,-1.44357441e-44,-8.32980463e-40,0,0.772633821,-9.47780504e-80,-1.29091903e-38,-1.15740789e-38,-9.19074513e-37,-6.40397955e-39,3.36268348e-15,1.45512079e-20,0.201770616,1.66230804e-06,2.03067481e-13,0,0,0,36969.3139,11749.3225,9999.99996
298,1.17493226,0,3.27293333e-06,5.55167177e-08,0,0,0.0255905498,2.25485369e-08,0,0,-8.07552912e-37,7.61696648e-17,-1.43769794e-44,-8.31825514e-40,0,0.772633821,-8.84378605e-80,-1.31592238e-38,-1.15167313e-38,-9.13388456e-37,-6.35950326e-39,3.36495007e-15,1.46097117e-20,0.201770616,1.66194464e-06,2.03885116e-13,0,0,0,37021.1642,11749.3225,9999.99996
298,1.17493226,0,3.2726021e-06,5.60371339e-08,0,0,0.0255905498,2.27523826e-08,0,0,-8.15237132e-37,7.63298325e-17,-1.43178075e-44,-8.30612511e-40,0,0.772633821,-8.46175641e-80,-1.34116511e-38,-1.14592822e-38,-9.07716043e-37,-6.31521833e-39,3.36718686e-15,1.46678144e-20,0.201770616,1.66157979e-06,2.04697165e-13,0,0,0,37073.0146,11749.3225,9999.99996
298,1.17493226,0,3.2722696e-06,5.65595585e-08,0,0,0.0255905498,2.29568814e-08,0,0,-8.2289988e-37,7.64887094e-17,-1.42582396e-44,-8.29342187e-40,0,0.772633821,-7.90035972e-80,-1.36664657e-38,-1.14017389e-38,-9.02057622e-37,-6.27112606e-39,3.3693939e-15,1.47255125e-20,0.201770616,1.66121351e-06,2.05503577e-13,0,0,0,37124.865,11749.3225,9999.99996
298,1.17493226,0,3.27193583e-06,5.70839766e-08,0,0,0.0255905498,2.31620259e-08,0,0,-8.30540672e-37,7.66462938e-17,-1.41982869e-44,-8.28015274e-40,0,0.772633821,-7.3837752e-80,-1.39236608e-38,-1.13441084e-38,-8.96413538e-37,-6.2272277e-39,3.37157124e-15,1.47828024e-20,0.201770616,1.66084582e-06,2.06304306e-13,0,0,0,37176.7153,11749.3225,9999.99996
298,1.17493226,0,3.2716008e-06,5.7610373e-08,0,0,0.0255905498,2.33678087e-08,0,0,-8.38159034e-37,7.68025843e-17,-1.41379603e-44,-8.26632504e-40,0,0.772633821,-6.88946278e-80,-1.41832295e-38,-1.12863977e-38,-8.90784129e-37,-6.1835245e-39,3.37371892e-15,1.48396806e-20,0.201770616,1.66047671e-06,2.07099305e-13,0,0,0,37228.5657,11749.3225,9999.99996
298,1.17493226,0,3.27126452e-06,5.81387324e-08,0,0,0.0255905498,2.35742223e-08,0,0,-8.45754498e-37,7.69575793e-17,-1.40772707e-44,-8.25194605e-40,0,0.772633821,-6.38276261e-80,-1.44451647e-38,-1.12286137e-38,-8.85169731e-37,-6.14001766e-39,3.37583701e-15,1.48961438e-20,0.201770616,1.6601062e-06,2.07888528e-13,0,0,0,37280.4161,11749.3225,9999.99996
298,1.17493226,0,3.270927e-06,5.86690394e-08,0,0,0.0255905498,2.37812594e-08,0,0,-8.53326604e-37,7.71112773e-17,-1.40162293e-44,-8.23702308e-40,0,0.772633821,-5.90687555e-80,-1.47094593e-38,-1.11707635e-38,-8.79570673e-37,-6.09670834e-39,3.37792554e-15,1.49521884e-20,0.201770616,1.6597343e-06,2.08671927e-13,0,0,0,37332.2665,11749.3225,9999.99996
298,1.17493226,0,3.27058825e-06,5.92012786e-08,0,0,0.0255905498,2.39889125e-08,0,0,-8.60874899e-37,7.72636768e-17,-1.39548467e-44,-8.2215634e-40,0,0.772633821,-5.40897785e-80,-1.49761058e-38,-1.11128538e-38,-8.73987278e-37,-6.05359772e-39,3.37998457e-15,1.50078111e-20,0.201770616,1.65936103e-06,2.09449459e-13,0,0,0,37384.1168,11749.3225,9999.99996
298,1.17493226,0,3.27024828e-06,5.97354343e-08,0,0,0.0255905498,2.4197174e-08,0,0,-8.68398936e-37,7.74147764e-17,-1.38931338e-44,-8.20557433e-40,0,0.772633821,-4.97658234e-80,-1.52450969e-38,-1.10548913e-38,-8.68419866e-37,-6.0106869e-39,3.38201414e-15,1.50630085e-20,0.201770616,1.65898638e-06,2.10221077e-13,0,0,0,37435.9672,11749.3225,9999.99995
298,1.17493226,0,3.2699071e-06,6.02714908e-08,0,0,0.0255905498,2.44060363e-08,0,0,-8.75898277e-37,7.75645747e-17,-1.38311015e-44,-8.18906314e-40,0,0.772633821,-4.4990382e-80,-1.55164249e-38,-1.09968829e-38,-8.62868752e-37,-5.96797697e-39,3.38401431e-15,1.51177772e-20,0.201770616,1.65861038e-06,2.10986737e-13,0,0,0,37487.8176,11749.3225,9999.99995
298,1.17493226,0,3.26956472e-06,6.08094323e-08,0,0,0.0255905498,2.46154919e-08,0,0,-8.8337249e-37,7.77130702e-17,-1.37687603e-44,-8.17203713e-40,0,0.772633821,-3.74795015e-80,-1.57900821e-38,-1.0938835e-38,-8.57334243e-37,-5.92546901e-39,3.38598513e-15,1.51721141e-20,0.201770616,1.65823303e-06,2.11746396e-13,0,0,0,37539.6679,11749.3225,9999.99995
298,1.17493226,0,3.26922115e-06,6.13492429e-08,0,0,0.0255905498,2.48255332e-08,0,0,-8.90821151e-37,7.78602615e-17,-1.3706121e-44,-8.15450362e-40,0,0.772633821,-3.42529111e-80,-1.60660606e-38,-1.08807543e-38,-8.51816645e-37,-5.88316404e-39,3.38792665e-15,1.52260158e-20,0.201770616,1.65785435e-06,2.12500009e-13,0,0,0,37591.5183,11749.3225,9999.99995
298,1.17493226,0,3.26887641e-06,6.18909065e-08,0,0,0.0255905498,2.50361525e-08,0,0,-8.98243843e-37,7.80061473e-17,-1.36431941e-44,-8.1364699e-40,0,0.772633821,-2.97645648e-80,-1.63443523e-38,-1.08226472e-38,-8.46316256e-37,-5.84106308e-39,3.38983891e-15,1.52794791e-20,0.201770616,1.65747434e-06,2.13247534e-13,0,0,0,37643.3687,11749.3225,9999.99995
298,1.17493226,0,3.26853049e-06,6.2434407e-08,0,0,0.0255905498,2.52473421e-08,0,0,-9.05640158e-37,7.81507262e-17,-1.35799902e-44,-8.11794329e-40,0,0.772633821,-2.52865311e-80,-1.66249492e-38,-1.07645202e-38,-8.40833369e-37,-5.7991671e-39,3.39172196e-15,1.53325008e-20,0.201770616,1.65709302e-06,2.13988928e-13,0,0,0,37695.219,11749.3225,9999.99995
298,1.17493226,0,3.26818341e-06,6.29797281e-08,0,0,0.0255905498,2.54590943e-08,0,0,-9.13009691e-37,7.8293997e-17,-1.35165196e-44,-8.09893113e-40,0,0.772633821,-2.20147059e-80,-1.69078429e-38,-1.07063795e-38,-8.35368273e-37,-5.75747705e-39,3.39357585e-15,1.53850778e-20,0.201770616,1.6567104e-06,2.1472415e-13,0,0,0,37747.0694,11749.3225,9999.99995
298,1.17493226,0,3.26783519e-06,6.35268536e-08,0,0,0.0255905498,2.56714015e-08,0,0,-9.2035205e-37,7.84359581e-17,-1.34527928e-44,-8.07944074e-40,0,0.772633821,-1.73595254e-80,-1.7193025e-38,-1.06482316e-38,-8.29921251e-37,-5.71599385e-39,3.39540063e-15,1.54372069e-20,0.201770616,1.65632648e-06,2.15453157e-13,0,0,0,37798.9198,11749.3225,9999.99995
298,1.17493226,0,3.26748583e-06,6.40757668e-08,0,0,0.0255905498,2.58842558e-08,0,0,-9.27666847e-37,7.85766085e-17,-1.33888202e-44,-8.05947946e-40,0,0.772633821,-1.26507358e-80,-1.74804871e-38,-1.05900825e-38,-8.24492582e-37,-5.67471839e-39,3.39719635e-15,1.54888851e-20,0.201770616,1.65594129e-06,2.16175909e-13,0,0,0,37850.7702,11749.3225,9999.99995
298,1.17493226,0,3.26713534e-06,6.46264514e-08,0,0,0.0255905498,2.60976494e-08,0,0,-9.34953701e-37,7.87159468e-17,-1.33246118e-44,-8.03905465e-40,0,0.772633821,-9.32692438e-81,-1.77702206e-38,-1.05319384e-38,-8.19082538e-37,-5.63365153e-39,3.39896306e-15,1.55401092e-20,0.201770616,1.65555482e-06,2.16892366e-13,0,0,0,37902.6205,11749.3225,9999.99995
298,1.17493226,0,3.26678373e-06,6.51788907e-08,0,0,0.0255905498,2.63115746e-08,0,0,-9.42212241e-37,7.88539718e-17,-1.3260178e-44,-8.01817365e-40,0,0.772633821,-6.64278553e-81,-1.80622165e-38,-1.04738054e-38,-8.13691386e-37,-5.5927941e-39,3.4007008e-15,1.55908764e-20,0.201770616,1.6551671e-06,2.17602487e-13,0,0,0,37954.4709,11749.3225,9999.99995
298,1.17493226,0,3.26643102e-06,6.57330678e-08,0,0,0.0255905498,2.65260235e-08,0,0,-9.49442102e-37,7.89906821e-17,-1.31955287e-44,-7.99684382e-40,0,0.772633821,-2.11571833e-81,-1.83564662e-38,-1.04156894e-38,-8.08319389e-37,-5.55214691e-39,3.40240963e-15,1.56411835e-20,0.201770616,1.65477814e-06,2.18306233e-13,0,0,0,38006.3213,11749.3225,9999.99995
298,1.17493226,0,3.26607721e-06,6.62889661e-08,0,0,0.0255905498,2.67409882e-08,0,0,-9.56642927e-37,7.91260767e-17,-1.3130674e-44,-7.97507254e-40,0,0.772633821,1.17048311e-81,-1.86529606e-38,-1.03575963e-38,-8.02966805e-37,-5.51171073e-39,3.40408959e-15,1.56910276e-20,0.201770616,1.65438794e-06,2.19003565e-13,0,0,0,38058.1716,11749.3225,9999.99995
298,1.17493226,0,3.26572232e-06,6.68465685e-08,0,0,0.0255905498,2.69564609e-08,0,0,-9.63814364e-37,7.92601544e-17,-1.30656238e-44,-7.95286718e-40,0,0.772633821,4.97643318e-81,-1.89516906e-38,-1.0299532e-38,-7.97633885e-37,-5.47148631e-39,3.40574074e-15,1.57404059e-20,0.201770616,1.65399652e-06,2.19694445e-13,0,0,0,38110.022,11749.3225,9999.99995
298,1.17493226,0,3.26536635e-06,6.74058581e-08,0,0,0.0255905498,2.71724337e-08,0,0,-9.70956072e-37,7.93929139e-17,-1.3000388e-44,-7.93023511e-40,0,0.772633821,7.75952228e-81,-1.92526471e-38,-1.02415022e-38,-7.92320876e-37,-5.43147435e-39,3.40736311e-15,1.57893155e-20,0.201770616,1.65360388e-06,2.20378834e-13,0,0,0,38161.8724,11749.3225,9999.99995
298,1.17493226,0,3.26500933e-06,6.79668177e-08,0,0,0.0255905498,2.73888986e-08,0,0,-9.78067716e-37,7.95243541e-17,-1.29349763e-44,-7.90718371e-40,0,0.772633821,1.09910656e-80,-1.95558207e-38,-1.01835126e-38,-7.87028019e-37,-5.39167555e-39,3.40895675e-15,1.58377534e-20,0.201770616,1.65321005e-06,2.21056696e-13,0,0,0,38213.7227,11749.3225,9999.99995
298,1.17493226,0,3.26465125e-06,6.85294302e-08,0,0,0.0255905498,2.76058476e-08,0,0,-9.85148968e-37,7.96544739e-17,-1.28693985e-44,-7.88372037e-40,0,0.772633821,1.40500663e-80,-1.9861202e-38,-1.01255689e-38,-7.81755552e-37,-5.35209056e-39,3.41052173e-15,1.58857169e-20,0.201770616,1.65281504e-06,2.21727994e-13,0,0,0,38265.5731,11749.3225,9999.99995
298,1.17493226,0,3.26429212e-06,6.90936782e-08,0,0,0.0255905498,2.78232729e-08,0,0,-9.92199507e-37,7.97832722e-17,-1.28036641e-44,-7.85985245e-40,0,0.772633821,1.6652017e-80,-2.01687816e-38,-1.00676764e-38,-7.76503704e-37,-5.31272002e-39,3.41205807e-15,1.59332032e-20,0.201770616,1.65241884e-06,2.22392691e-13,0,0,0,38317.4235,11749.3225,9999.99995
298,1.17493226,0,3.26393197e-06,6.96595444e-08,0,0,0.0255905498,2.80411664e-08,0,0,-9.99219021e-37,7.99107478e-17,-1.27377826e-44,-7.83558735e-40,0,0.772633821,1.99893976e-80,-2.04785498e-38,-1.00098408e-38,-7.71272702e-37,-5.27356451e-39,3.41356584e-15,1.59802096e-20,0.201770616,1.65202149e-06,2.23050752e-13,0,0,0,38369.2739,11749.3225,9999.99995
298,1.17493226,0,3.2635708e-06,7.02270114e-08,0,0,0.0255905498,2.82595202e-08,0,0,-1.0062072e-36,8.00368998e-17,-1.26717634e-44,-7.81093244e-40,0,0.772633821,2.34123582e-80,-2.07904968e-38,-9.95206725e-39,-7.66062766e-37,-5.23462461e-39,3.41504507e-15,1.60267334e-20,0.201770616,1.65162298e-06,2.23702141e-13,0,0,0,38421.1242,11749.3225,9999.99995
298,1.17493226,0,3.26320862e-06,7.07960616e-08,0,0,0.0255905498,2.84783261e-08,0,0,-1.01316376e-36,8.0161727e-17,-1.2605616e-44,-7.78589508e-40,0,0.772633821,2.6266158e-80,-2.11046131e-38,-9.89436121e-39,-7.60874112e-37,-5.19590086e-39,3.41649583e-15,1.60727719e-20,0.201770616,1.65122334e-06,2.24346823e-13,0,0,0,38472.9746,11749.3225,9999.99994
298,1.17493226,0,3.26284545e-06,7.13666774e-08,0,0,0.0255905498,2.86975762e-08,0,0,-1.0200884e-36,8.02852285e-17,-1.25393494e-44,-7.76048266e-40,0,0.772633821,2.92293795e-80,-2.14208885e-38,-9.83672784e-39,-7.55706951e-37,-5.15739377e-39,3.41791814e-15,1.61183224e-20,0.201770616,1.65082257e-06,2.24984764e-13,0,0,0,38524.825,11749.3225,9999.99994
298,1.17493226,0,3.26248129e-06,7.19388411e-08,0,0,0.0255905498,2.89172624e-08,0,0,-1.02698083e-36,8.04074032e-17,-1.2472973e-44,-7.73470252e-40,0,0.772633821,3.14528319e-80,-2.17393133e-38,-9.7791723e-39,-7.50561486e-37,-5.11910383e-39,3.41931207e-15,1.61633824e-20,0.201770616,1.65042069e-06,2.25615931e-13,0,0,0,38576.6753,11749.3225,9999.99994
298,1.17493226,0,3.26211615e-06,7.25125349e-08,0,0,0.0255905498,2.91373766e-08,0,0,-1.03384079e-36,8.05282501e-17,-1.24064957e-44,-7.70856201e-40,0,0.772633821,3.37860446e-80,-2.20598772e-38,-9.72169965e-39,-7.45437919e-37,-5.08103149e-39,3.42067766e-15,1.62079493e-20,0.201770616,1.6500177e-06,2.2624029e-13,0,0,0,38628.5257,11749.3225,9999.99994
298,1.17493226,0,3.26175006e-06,7.30877409e-08,0,0,0.0255905498,2.93579108e-08,0,0,-1.04066799e-36,8.06477683e-17,-1.23399264e-44,-7.68206848e-40,0,0.772633821,3.64080945e-80,-2.23825702e-38,-9.66431489e-39,-7.40336444e-37,-5.04317717e-39,3.42201496e-15,1.62520206e-20,0.201770616,1.64961363e-06,2.26857809e-13,0,0,0,38680.3761,11749.3225,9999.99994
298,1.17493226,0,3.26138301e-06,7.36644413e-08,0,0,0.0255905498,2.95788568e-08,0,0,-1.0475144e-36,8.07659568e-17,-1.25486928e-44,-7.66533856e-40,0,0.772633821,-6.3381826e-66,-2.27073849e-38,-1.00163766e-38,-7.57321002e-37,-8.73705497e-39,3.42332402e-15,1.62955937e-20,0.201770616,1.64920848e-06,2.27468454e-13,0,0,0,38732.2264,11749.3225,9999.99994
298,1.17493226,0,3.26101502e-06,7.42426181e-08,0,0,0.0255905498,2.98002065e-08,0,0,-1.05531897e-36,8.08828147e-17,-1.53032692e-44,-7.78107954e-40,0,0.772633821,-5.47794949e-66,-2.30344317e-38,-1.27159795e-38,-9.35489478e-37,-2.89741041e-38,3.42460488e-15,1.63386663e-20,0.201770616,1.64880226e-06,2.28072196e-13,0,0,0,38784.0768,11749.3225,9999.99994
298,1.17493226,0,3.26064611e-06,7.48222531e-08,0,0,0.0255905498,3.00219519e-08,0,0,-1.06474405e-36,8.0998341e-17,-1.77228408e-44,-8.03444244e-40,0,0.772633821,1.52542336e-66,-2.33641735e-38,-1.45299863e-38,-1.07751165e-36,-2.48102778e-38,3.4258576e-15,1.63812359e-20,0.201770616,1.648395e-06,2.28669002e-13,0,0,0,38835.9272,11749.3225,9999.99994
298,1.17493226,0,3.26027628e-06,7.54033282e-08,0,0,0.0255905498,3.02440847e-08,0,0,-1.07540947e-36,8.11125349e-17,-1.96600515e-44,-8.3778682e-40,0,0.772633821,-1.22552285e-68,-2.36970489e-38,-1.63095076e-38,-1.19670219e-36,-3.59905207e-38,3.42708221e-15,1.64233001e-20,0.201770616,1.64798669e-06,2.29258841e-13,0,0,0,38887.7776,11749.3225,9999.99994
